background_color{ 64, 64, 64 }
tile_pattern{
  id = "18",
  ground = "traversable",
  default_layer = 0,
  x = 40,
  y = 144,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "19",
  ground = "wall",
  default_layer = 0,
  x = 32,
  y = 128,
  width = 32,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "20",
  ground = "wall",
  default_layer = 0,
  x = 32,
  y = 144,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "21",
  ground = "wall",
  default_layer = 0,
  x = 56,
  y = 144,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "22",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 144,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "23",
  ground = "wall",
  default_layer = 0,
  x = 88,
  y = 144,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "24",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 128,
  width = 32,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "25",
  ground = "wall",
  default_layer = 0,
  x = 72,
  y = 144,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "26",
  ground = "traversable",
  default_layer = 0,
  x = 40,
  y = 176,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "27",
  ground = "wall",
  default_layer = 0,
  x = 72,
  y = 176,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "28",
  ground = "wall",
  default_layer = 0,
  x = 32,
  y = 160,
  width = 32,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "29",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 160,
  width = 32,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "30",
  ground = "wall",
  default_layer = 0,
  x = 32,
  y = 176,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "31",
  ground = "wall",
  default_layer = 0,
  x = 56,
  y = 176,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "32",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 176,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "33",
  ground = "wall",
  default_layer = 0,
  x = 88,
  y = 176,
  width = 8,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "bones1",
  ground = "traversable",
  default_layer = 0,
  x = 0,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "bones2",
  ground = "traversable",
