properties{
  x = 256,
  y = 0,
  width = 416,
  height = 512,
  min_layer = 0,
  max_layer = 2,
  world = "main",
  tileset = "zoria",
  music = "cosmicgem829/overworld",
}

tile{
  layer = 0,
  x = 0,
  y = 224,
  width = 416,
  height = 288,
  pattern = "grass.soil",
}

tile{
  layer = 0,
  x = 0,
  y = -16,
  width = 32,
  height = 544,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 32,
  y = 208,
  width = 48,
  height = 16,
  pattern = "70",
}

tile{
  layer = 0,
  x = 48,
  y = 48,
  width = 96,
  height = 48,
  pattern = "grass.soil",
}

tile{
  layer = 0,
  x = 32,
  y = 128,
  width = 16,
  height = 16,
  pattern = "grass.cliff.end_left.1",
}

tile{
  layer = 0,
  x = 32,
  y = 432,
  width = 32,
  height = 96,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 48,
  y = 416,
  width = 32,
  height = 64,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 112,
  y = 480,
  width = 160,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 16,
  y = 128,
  width = 32,
  height = 384,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 96,
  y = 176,
  width = 160,
  height = 48,
  pattern = "grass.soil",
}

tile{
  layer = 0,
  x = 112,
  y = 192,
  width = 128,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 400,
  y = 128,
  width = 16,
  height = 64,
  pattern = "grass.soil",
}

tile{
  layer = 0,
  x = 336,
  y = 192,
  width = 80,
  height = 32,
  pattern = "grass.soil",
}

tile{
  layer = 0,
  x = 240,
  y = 416,
  width = 96,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 112,
  y = 352,
  width = 32,
  height = 96,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 112,
  y = 288,
  width = 96,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 96,
  y = 208,
  width = 160,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 112,
  y = 224,
  width = 192,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 304,
  y = 288,
  width = 32,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 336,
  y = 256,
  width = 32,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 368,
  y = 192,
  width = 32,
  height = 64,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 400,
  y = 128,
  width = 32,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 400,
  y = 224,
  width = 32,
  height = 288,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 336,
  y = 352,
  width = 64,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 368,
  y = 416,
  width = 32,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 272,
  y = 480,
  width = 128,
  height = 32,
  pattern = "tree.palm",
}

tile{
  layer = 0,
  x = 352,
  y = 144,
  width = 16,
  height = 16,
  pattern = "grass.cliff.end_right.1",
}

tile{
  layer = 0,
  x = 304,
  y = 144,
  width = 16,
  height = 16,
  pattern = "grass.cliff.end_left.1",
}

tile{
  layer = 0,
  x = 320,
  y = 144,
  width = 32,
  height = 16,
  pattern = "grass.cliff.1",
}

tile{
  layer = 0,
  x = 304,
  y = 96,
  width = 16,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 304,
  y = 128,
  width = 16,
  height = 16,
  pattern = "cliff.end_left",
}

tile{
  layer = 0,
  x = 320,
  y = 128,
  width = 32,
  height = 16,
  pattern = "cliff.middle.1",
}

tile{
  layer = 0,
  x = 352,
  y = 128,
  width = 16,
  height = 16,
  pattern = "cliff.end_right",
}

tile{
  layer = 0,
  x = 328,
  y = 128,
  width = 16,
  height = 32,
  pattern = "78",
}

tile{
  layer = 0,
  x = 352,
  y = 112,
  width = 16,
  height = 16,
  pattern = "83",
}

tile{
  layer = 0,
  x = 352,
  y = 96,
  width = 16,
  height = 16,
  pattern = "99",
}

tile{
  layer = 0,
  x = 368,
  y = 96,
  width = 32,
  height = 16,
  pattern = "cliff.middle.1",
}

tile{
  layer = 0,
  x = 400,
  y = 96,
  width = 16,
  height = 16,
  pattern = "cliff.end_right",
}

tile{
  layer = 0,
  x = 368,
  y = 112,
  width = 32,
  height = 16,
  pattern = "grass.cliff.1",
}

tile{
  layer = 0,
  x = 400,
  y = 112,
  width = 16,
  height = 16,
  pattern = "grass.cliff.end_right.1",
}

tile{
