properties{
  x = 0,
  y = 0,
  width = 768,
  height = 864,
  min_layer = 0,
  max_layer = 2,
  tileset = "zoria_underworld_castle",
  music = "cosmicgem829/rebels",
}

tile{
  layer = 0,
  x = 256,
  y = 0,
  width = 256,
  height = 144,
  pattern = "void",
}

tile{
  layer = 0,
  x = 360,
  y = 208,
  width = 16,
  height = 16,
  pattern = "12",
  tileset = "voadi_lab",
}

tile{
  layer = 0,
  x = 296,
  y = 128,
  width = 176,
  height = 16,
  pattern = "platform.bottom",
}

tile{
  layer = 0,
  x = 304,
  y = 144,
  width = 160,
  height = 32,
  pattern = "wall_16",
}

tile{
  layer = 0,
  x = 560,
  y = 144,
  width = 192,
  height = 16,
  pattern = "platform.bottom",
}

tile{
  layer = 0,
  x = 560,
  y = 160,
  width = 192,
  height = 16,
  pattern = "wall_16",
}

tile{
  layer = 0,
  x = 560,
  y = 176,
  width = 192,
  height = 16,
  pattern = "platform.base.bottom",
}

tile{
  layer = 0,
  x = 464,
  y = 624,
  width = 32,
  height = 16,
  pattern = "2",
}

tile{
  layer = 0,
  x = 400,
  y = 800,
  width = 16,
  height = 48,
  pattern = "2",
}

tile{
  layer = 0,
  x = 416,
  y = 800,
  width = 16,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 400,
  y = 848,
  width = 32,
  height = 16,
  pattern = "platform.top",
}

tile{
  layer = 0,
  x = 336,
  y = 848,
  width = 32,
  height = 16,
  pattern = "platform.top",
}

tile{
  layer = 0,
  x = 400,
  y = 848,
  width = 8,
  height = 16,
  pattern = "35",
}

tile{
  layer = 0,
  x = 360,
  y = 848,
  width = 8,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 432,
  y = 704,
  width = 16,
  height = 144,
  pattern = "platform.left",
}

tile{
  layer = 0,
  x = 320,
  y = 704,
  width = 16,
  height = 144,
  pattern = "platform.right",
}

tile{
  layer = 0,
  x = 320,
  y = 848,
  width = 16,
  height = 16,
  pattern = "platform.corner.bottom_left",
}

tile{
  layer = 0,
  x = 432,
  y = 848,
  width = 16,
  height = 16,
  pattern = "platform.corner.bottom_right",
}

tile{
  layer = 0,
  x = 256,
  y = 704,
  width = 64,
  height = 160,
  pattern = "void",
}

tile{
  layer = 0,
  x = 448,
  y = 704,
  width = 64,
  height = 160,
  pattern = "void",
}

tile{
  layer = 0,
  x = 336,
  y = 752,
  width = 32,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 400,
  y = 720,
  width = 32,
  height = 32,
  pattern = "1",
}

tile{
  layer = 0,
  x = 336,
  y = 736,
  width = 16,
  height = 16,
  pattern = "2",
}

tile{
  layer = 0,
  x = 336,
  y = 800,
  width = 32,
  height = 16,
  pattern = "2",
}

tile{
  layer = 0,
  x = 368,
  y = 752,
  width = 16,
  height = 48,
  pattern = "2",
}

tile{
  layer = 0,
  x = 384,
  y = 720,
  width = 16,
  height = 32,
  pattern = "2",
}

tile{
  layer = 0,
  x = 400,
  y = 752,
  width = 32,
  height = 16,
  pattern = "2",
}

tile{
  layer = 0,
  x = 416,
  y = 784,
  width = 16,
  height = 16,
  pattern = "2",
}

tile{
  layer = 0,
  x = 336,
  y = 832,
  width = 16,
  height = 16,
  pattern = "2",
}

tile{
  layer = 0,
  x = 256,
  y = 688,
  width = 16,
  height = 16,
  pattern = "platform.corner.bottom_left",
}

tile{
  layer = 0,
  x = 496,
  y = 688,
  width = 16,
  height = 16,
  pattern = "platform.corner.bottom_right",
}

tile{
  layer = 0,
  x = 496,
  y = 576,
  width = 16,
  height = 112,
  pattern = "platform.left",
}

tile{
  layer = 0,
  x = 256,
  y = 576,
  width = 16,
  height = 112,
  pattern = "platform.right",
}

tile{
  layer = 0,
  x = 312,
  y = 672,
  width = 8,
  height = 8,
  pattern = "table.bottom_right",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 304,
  y = 672,
  width = 8,
  height = 8,
  pattern = "table.bottom_left",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 312,
  y = 640,
  width = 8,
  height = 32,
  pattern = "table.right",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 304,
  y = 648,
  width = 8,
  height = 24,
  pattern = "table.left",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 312,
  y = 632,
  width = 8,
  height = 8,
  pattern = "table.top_right",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 288,
  y = 632,
  width = 8,
  height = 8,
  pattern = "table.top_left",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 296,
  y = 632,
  width = 16,
  height = 8,
  pattern = "table.top",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 288,
  y = 640,
  width = 8,
  height = 8,
  pattern = "table.bottom_left",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 296,
  y = 640,
  width = 8,
  height = 8,
  pattern = "table.bottom",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 256,
  y = 560,
  width = 16,
  height = 16,
  pattern = "platform.top_right",
}

tile{
  layer = 0,
  x = 496,
  y = 560,
  width = 16,
  height = 16,
  pattern = "platform.top_left",
}

tile{
  layer = 0,
  x = 304,
  y = 640,
  width = 8,
  height = 8,
  pattern = "table.corner.top_right",
  tileset = "zoria_house_red",
}

tile{
  layer = 0,
  x = 336,
  y = 448,
  width = 96,
  height = 16,
  pattern = "platform.bottom",
}

tile{
  layer = 0,
  x = 336,
  y = 464,
  width = 96,
  height = 32,
  pattern = "wall_16",
}

tile{
  layer = 0,
  x = 336,
  y = 496,
  width = 96,
  height = 16,
  pattern = "platform.base.bottom",
}

tile{
  layer = 0,
  x = 376,
  y = 496,
  width = 16,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 392,
  y = 480,
  width = 16,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 392,
  y = 496,
  width = 16,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 376,
  y = 480,
  width = 16,
  height = 16,
  pattern = "5",
}

tile{
  layer = 0,
  x = 360,
  y = 480,
  width = 16,
  height = 16,
